Key,Value
2000_MISSOURI,"65,943"
1999_MISSOURI,"62,565"
1998_MISSOURI,"62,072"
1997_MISSOURI,"57,204"
1996_MISSOURI,"54,783"
1995_MISSOURI,"57,161"
1994_MISSOURI,"50,747"
1993_MISSOURI,"49,219"
1992_MISSOURI,"48,136"
1991_MISSOURI,"50,351"
1990_MISSOURI,"51,073"
1989_MISSOURI,"51,954"
1988_MISSOURI,"47,976"
1987_MISSOURI,"50,296"
1986_MISSOURI,"48,089"
1985_MISSOURI,"48,962"
1984_MISSOURI,"47,956"
2018_MONTANA,"57,679"
2017_MONTANA,"60,527"
2016_MONTANA,"59,724"
2015_MONTANA,"54,474"
2014_MONTANA,"54,256"
2013_MONTANA,"47,650"
2012_MONTANA,"49,403"
2011_MONTANA,"45,066"
2010_MONTANA,"47,645"
2009_MONTANA,"47,442"
2008_MONTANA,"50,156"
2007_MONTANA,"52,999"
2006_MONTANA,"51,319"
2005_MONTANA,"48,095"
2004_MONTANA,"45,250"
2003_MONTANA,"46,681"
2002_MONTANA,"48,758"
2001_MONTANA,"45,675"
2000_MONTANA,"47,928"
1999_MONTANA,"46,925"
1998_MONTANA,"48,756"
1997_MONTANA,"45,716"
1996_MONTANA,"45,860"
1995_MONTANA,"45,559"
1994_MONTANA,"46,445"
1993_MONTANA,"45,423"
1992_MONTANA,"46,665"
1991_MONTANA,"44,764"
1990_MONTANA,"43,679"
1989_MONTANA,"46,454"
1988_MONTANA,"45,495"
1987_MONTANA,"43,413"
1986_MONTANA,"44,587"
1985_MONTANA,"45,162"
1984_MONTANA,"45,096"
2018_NEBRASKA,"67,575"
2017_NEBRASKA,"61,072"
2016_NEBRASKA,"62,129"
2015_NEBRASKA,"64,097"
2014_NEBRASKA,"60,380"
2013_NEBRASKA,"58,060"
2012_NEBRASKA,"57,191"
2011_NEBRASKA,"62,229"
2010_NEBRASKA,"60,599"
2009_NEBRASKA,"58,186"
2008_NEBRASKA,"59,308"
2007_NEBRASKA,"59,700"
2006_NEBRASKA,"60,108"
2005_NEBRASKA,"61,770"
2004_NEBRASKA,"58,350"
2003_NEBRASKA,"60,184"
2002_NEBRASKA,"59,901"
2001_NEBRASKA,"62,004"
2000_NEBRASKA,"61,048"
1999_NEBRASKA,"58,397"
1998_NEBRASKA,"56,223"
1997_NEBRASKA,"54,292"
1996_NEBRASKA,"54,381"
1995_NEBRASKA,"54,049"
1994_NEBRASKA,"53,443"
1993_NEBRASKA,"53,210"
1992_NEBRASKA,"52,863"
1991_NEBRASKA,"53,278"
1990_NEBRASKA,"51,353"
1989_NEBRASKA,"51,605"
1988_NEBRASKA,"51,488"
1987_NEBRASKA,"49,338"
1986_NEBRASKA,"47,754"
1985_NEBRASKA,"48,650"
1984_NEBRASKA,"49,392"
2018_NEVADA,"61,864"
2017_NEVADA,"57,929"
2016_NEVADA,"58,003"
2015_NEVADA,"55,123"
2014_NEVADA,"52,954"
2013_NEVADA,"48,985"
2012_NEVADA,"51,863"
2011_NEVADA,"52,637"
2010_NEVADA,"59,094"
2009_NEVADA,"60,344"
2008_NEVADA,"64,004"
2007_NEVADA,"65,629"
2006_NEVADA,"65,273"
2005_NEVADA,"62,139"
2004_NEVADA,"62,905"
2003_NEVADA,"61,840"
2002_NEVADA,"62,928"
2001_NEVADA,"64,552"
2000_NEVADA,"66,909"
1999_NEVADA,"62,683"
1998_NEVADA,"61,385"
1997_NEVADA,"60,805"
1996_NEVADA,"61,617"
1995_NEVADA,"59,227"
1994_NEVADA,"60,296"
1993_NEVADA,"61,457"
1992_NEVADA,"56,135"
1991_NEVADA,"59,386"
1990_NEVADA,"59,839"
1989_NEVADA,"57,529"
1988_NEVADA,"57,267"
1987_NEVADA,"56,992"
1986_NEVADA,"57,503"
1985_NEVADA,"51,942"
1984_NEVADA,"59,500"
2018_NEW HAMPSHIRE,"81,346"
2017_NEW HAMPSHIRE,"76,624"
2016_NEW HAMPSHIRE,"79,799"
2015_NEW HAMPSHIRE,"80,208"
2014_NEW HAMPSHIRE,"77,928"
2013_NEW HAMPSHIRE,"77,007"
2012_NEW HAMPSHIRE,"74,310"
2011_NEW HAMPSHIRE,"73,714"
2010_NEW HAMPSHIRE,"76,907"
2009_NEW HAMPSHIRE,"75,240"
2008_NEW HAMPSHIRE,"77,369"
2007_NEW HAMPSHIRE,"82,041"
2006_NEW HAMPSHIRE,"77,368"
2005_NEW HAMPSHIRE,"73,450"
2004_NEW HAMPSHIRE,"75,712"
2003_NEW HAMPSHIRE,"76,050"
2002_NEW HAMPSHIRE,"77,433"
2001_NEW HAMPSHIRE,"72,980"
2000_NEW HAMPSHIRE,"74,466"
1999_NEW HAMPSHIRE,"69,629"
1998_NEW HAMPSHIRE,"69,417"
1997_NEW HAMPSHIRE,"64,160"
1996_NEW HAMPSHIRE,"63,003"
1995_NEW HAMPSHIRE,"64,294"
1994_NEW HAMPSHIRE,"59,244"
1993_NEW HAMPSHIRE,"65,147"
1992_NEW HAMPSHIRE,"69,379"
1991_NEW HAMPSHIRE,"64,967"
1990_NEW HAMPSHIRE,"76,249"
1989_NEW HAMPSHIRE,"73,591"
1988_NEW HAMPSHIRE,"70,860"
1987_NEW HAMPSHIRE,"68,570"
1986_NEW HAMPSHIRE,"67,003"
1985_NEW HAMPSHIRE,"58,925"
1984_NEW HAMPSHIRE,"59,819"
2018_NEW JERSEY,"74,176"
2017_NEW JERSEY,"74,776"
2016_NEW JERSEY,"71,645"
2015_NEW JERSEY,"72,452"
2014_NEW JERSEY,"69,270"
2013_NEW JERSEY,"66,707"
2012_NEW JERSEY,"73,075"
2011_NEW JERSEY,"69,751"
2010_NEW JERSEY,"72,677"
2009_NEW JERSEY,"75,998"
2008_NEW JERSEY,"76,352"
2007_NEW JERSEY,"73,460"
2006_NEW JERSEY,"84,970"
2005_NEW JERSEY,"81,678"
2004_NEW JERSEY,"73,660"
2003_NEW JERSEY,"76,704"
2002_NEW JERSEY,"76,379"
2001_NEW JERSEY,"73,606"
2000_NEW JERSEY,"73,704"
1999_NEW JERSEY,"75,191"
1998_NEW JERSEY,"76,934"
1997_NEW JERSEY,"75,151"
1996_NEW JERSEY,"75,891"
1995_NEW JERSEY,"72,095"
1994_NEW JERSEY,"71,069"
1993_NEW JERSEY,"69,498"
1992_NEW JERSEY,"68,612"
1991_NEW JERSEY,"72,209"
1990_NEW JERSEY,"72,379"
1989_NEW JERSEY,"76,705"
1988_NEW JERSEY,"74,261"
1987_NEW JERSEY,"72,605"
1986_NEW JERSEY,"69,562"
1985_NEW JERSEY,"69,139"
1984_NEW JERSEY,"64,117"
2018_NEW MEXICO,"48,283"
2017_NEW MEXICO,"49,022"
2016_NEW MEXICO,"50,699"
2015_NEW MEXICO,"47,822"
2014_NEW MEXICO,"49,568"
2013_NEW MEXICO,"45,485"
2012_NEW MEXICO,"47,580"
2011_NEW MEXICO,"46,974"
2010_NEW MEXICO,"52,093"
2009_NEW MEXICO,"51,084"
2008_NEW MEXICO,"49,223"
2007_NEW MEXICO,"53,850"
2006_NEW MEXICO,"49,974"
2005_NEW MEXICO,"50,201"
2004_NEW MEXICO,"52,721"
2003_NEW MEXICO,"48,045"
2002_NEW MEXICO,"49,629"
2001_NEW MEXICO,"47,094"
2000_NEW MEXICO,"51,314"
1999_NEW MEXICO,"49,247"
1998_NEW MEXICO,"48,704"
1997_NEW MEXICO,"47,083"
1996_NEW MEXICO,"40,107"
1995_NEW MEXICO,"42,661"
1994_NEW MEXICO,"45,225"
1993_NEW MEXICO,"45,917"
1992_NEW MEXICO,"45,495"
1991_NEW MEXICO,"47,852"
1990_NEW MEXICO,"46,788"
1989_NEW MEXICO,"44,317"
1988_NEW MEXICO,"39,489"
1987_NEW MEXICO,"44,016"
1986_NEW MEXICO,"43,527"
1985_NEW MEXICO,"45,579"
1984_NEW MEXICO,"47,622"
2018_NEW YORK,"67,274"
2017_NEW YORK,"63,969"
2016_NEW YORK,"64,288"
2015_NEW YORK,"61,480"
2014_NEW YORK,"57,662"
2013_NEW YORK,"58,135"
2012_NEW YORK,"52,243"
2011_NEW YORK,"56,657"
2010_NEW YORK,"57,456"
2009_NEW YORK,"58,915"
2008_NEW YORK,"58,996"
2007_NEW YORK,"59,421"
2006_NEW YORK,"60,204"
2005_NEW YORK,"60,808"
2004_NEW YORK,"59,500"
2003_NEW YORK,"58,560"
2002_NEW YORK,"58,740"
2001_NEW YORK,"59,876"
2000_NEW YORK,"59,577"
1999_NEW YORK,"60,458"
1998_NEW YORK,"57,738"
1997_NEW YORK,"56,022"
1996_NEW YORK,"56,613"
1995_NEW YORK,"54,211"
1994_NEW YORK,"53,619"
1993_NEW YORK,"54,392"
1992_NEW YORK,"54,627"
1991_NEW YORK,"57,325"
1990_NEW YORK,"59,032"
1989_NEW YORK,"61,756"
1988_NEW YORK,"59,174"
1987_NEW YORK,"55,945"
1986_NEW YORK,"54,889"
1985_NEW YORK,"52,756"
1984_NEW YORK,"50,846"
2018_NORTH CAROLINA,"53,369"
2017_NORTH CAROLINA,"51,570"
2016_NORTH CAROLINA,"56,259"
2015_NORTH CAROLINA,"53,840"
2014_NORTH CAROLINA,"49,672"
2013_NORTH CAROLINA,"44,493"
2012_NORTH CAROLINA,"45,530"
2011_NORTH CAROLINA,"50,581"
2010_NORTH CAROLINA,"50,588"
2009_NORTH CAROLINA,"49,165"
2008_NORTH CAROLINA,"50,191"
2007_NORTH CAROLINA,"52,827"
2006_NORTH CAROLINA,"49,686"
2005_NORTH CAROLINA,"54,208"
2004_NORTH CAROLINA,"53,622"
2003_NORTH CAROLINA,"51,021"
2002_NORTH CAROLINA,"51,110"
2001_NORTH CAROLINA,"54,257"
2000_NORTH CAROLINA,"56,029"
1999_NORTH CAROLINA,"56,323"
1998_NORTH CAROLINA,"55,336"
1997_NORTH CAROLINA,"56,088"
1996_NORTH CAROLINA,"56,919"
1995_NORTH CAROLINA,"52,489"
1994_NORTH CAROLINA,"50,619"
1993_NORTH CAROLINA,"49,455"
1992_NORTH CAROLINA,"48,857"
1991_NORTH CAROLINA,"48,417"
1990_NORTH CAROLINA,"49,199"
1989_NORTH CAROLINA,"51,776"
1988_NORTH CAROLINA,"49,965"
1987_NORTH CAROLINA,"48,261"
1986_NORTH CAROLINA,"47,949"
1985_NORTH CAROLINA,"47,873"
1984_NORTH CAROLINA,"47,481"
2018_NORTH DAKOTA,"66,505"
2017_NORTH DAKOTA,"61,346"
2016_NORTH DAKOTA,"62,977"
2015_NORTH DAKOTA,"60,854"
2014_NORTH DAKOTA,"64,479"
2013_NORTH DAKOTA,"57,104"
2012_NORTH DAKOTA,"61,103"
2011_NORTH DAKOTA,"63,063"
2010_NORTH DAKOTA,"58,870"
2009_NORTH DAKOTA,"58,749"
2008_NORTH DAKOTA,"58,026"
2007_NORTH DAKOTA,"57,309"
2006_NORTH DAKOTA,"51,246"
2005_NORTH DAKOTA,"54,383"
2004_NORTH DAKOTA,"52,265"
2003_NORTH DAKOTA,"55,306"
2002_NORTH DAKOTA,"50,669"
2001_NORTH DAKOTA,"50,889"
2000_NORTH DAKOTA,"52,635"
1999_NORTH DAKOTA,"49,382"
1998_NORTH DAKOTA,"46,791"
1997_NORTH DAKOTA,"49,548"
1996_NORTH DAKOTA,"50,314"
1995_NORTH DAKOTA,"47,746"
1994_NORTH DAKOTA,"47,533"
1993_NORTH DAKOTA,"48,251"
1992_NORTH DAKOTA,"47,428"
1991_NORTH DAKOTA,"46,684"
1990_NORTH DAKOTA,"47,209"
1989_NORTH DAKOTA,"49,468"
1988_NORTH DAKOTA,"49,304"
1987_NORTH DAKOTA,"47,870"
1986_NORTH DAKOTA,"47,175"
1985_NORTH DAKOTA,"47,324"
1984_NORTH DAKOTA,"47,947"
2018_OHIO,"61,633"
2017_OHIO,"61,225"
2016_OHIO,"56,490"
2015_OHIO,"56,494"
2014_OHIO,"52,708"
2013_OHIO,"50,096"
2012_OHIO,"48,622"
2011_OHIO,"49,957"
2010_OHIO,"52,961"
2009_OHIO,"53,826"
2008_OHIO,"54,873"
2007_OHIO,"59,609"
2006_OHIO,"57,305"
2005_OHIO,"56,975"
2004_OHIO,"57,376"
2003_OHIO,"59,562"
2002_OHIO,"59,745"
2001_OHIO,"59,408"
2000_OHIO,"62,821"
1999_OHIO,"59,702"
1998_OHIO,"60,102"
1997_OHIO,"56,548"
1996_OHIO,"54,471"
1995_OHIO,"57,351"
1994_OHIO,"53,545"
1993_OHIO,"53,685"
1992_OHIO,"55,248"
1991_OHIO,"53,712"
1990_OHIO,"56,083"
1989_OHIO,"56,903"
1988_OHIO,"56,770"
1987_OHIO,"54,649"
1986_OHIO,"55,086"
1985_OHIO,"56,182"
1984_OHIO,"53,376"
2018_OKLAHOMA,"54,434"
2017_OKLAHOMA,"56,347"
2016_OKLAHOMA,"53,307"
2015_OKLAHOMA,"49,897"
2014_OKLAHOMA,"50,113"
2013_OKLAHOMA,"47,266"
2012_OKLAHOMA,"53,040"
2011_OKLAHOMA,"54,217"
2010_OKLAHOMA,"49,749"
2009_OKLAHOMA,"53,825"
2008_OKLAHOMA,"53,910"
2007_OKLAHOMA,"52,466"
2006_OKLAHOMA,"48,488"
2005_OKLAHOMA,"48,523"
2004_OKLAHOMA,"52,790"
2003_OKLAHOMA,"49,136"
2002_OKLAHOMA,"51,030"
2001_OKLAHOMA,"50,627"
2000_OKLAHOMA,"47,423"
1999_OKLAHOMA,"49,412"
1998_OKLAHOMA,"52,076"
1997_OKLAHOMA,"49,063"
1996_OKLAHOMA,"43,866"
1995_OKLAHOMA,"43,186"
1994_OKLAHOMA,"45,369"
1993_OKLAHOMA,"45,062"
1992_OKLAHOMA,"44,482"
1991_OKLAHOMA,"45,909"
1990_OKLAHOMA,"45,564"
1989_OKLAHOMA,"46,405"
1988_OKLAHOMA,"48,434"
1987_OKLAHOMA,"45,994"
1986_OKLAHOMA,"45,946"
1985_OKLAHOMA,"47,324"
1984_OKLAHOMA,"48,817"
2018_OREGON,"69,165"
2017_OREGON,"66,185"
2016_OREGON,"61,879"
2015_OREGON,"64,478"
2014_OREGON,"62,509"
2013_OREGON,"60,795"
2012_OREGON,"56,730"
2011_OREGON,"57,653"
2010_OREGON,"58,404"
2009_OREGON,"57,603"
2008_OREGON,"60,476"
2007_OREGON,"60,989"
2006_OREGON,"58,792"
2005_OREGON,"56,919"
2004_OREGON,"54,629"
2003_OREGON,"56,986"
2002_OREGON,"58,510"
2001_OREGON,"58,680"
2000_OREGON,"62,144"
1999_OREGON,"61,410"
1998_OREGON,"60,321"
1997_OREGON,"58,290"
1996_OREGON,"56,744"
1995_OREGON,"59,703"
1994_OREGON,"52,875"
1993_OREGON,"56,865"
1992_OREGON,"56,168"
1991_OREGON,"54,433"
1990_OREGON,"54,715"
1989_OREGON,"55,939"
1988_OREGON,"56,786"
1987_OREGON,"53,091"
1986_OREGON,"54,336"
1985_OREGON,"48,862"
1984_OREGON,"49,397"
2018_PENNSYLVANIA,"64,524"
2017_PENNSYLVANIA,"64,713"
2016_PENNSYLVANIA,"63,809"
2015_PENNSYLVANIA,"64,006"
2014_PENNSYLVANIA,"58,579"
2013_PENNSYLVANIA,"58,252"
2012_PENNSYLVANIA,"56,871"
2011_PENNSYLVANIA,"55,845"
2010_PENNSYLVANIA,"55,763"
2009_PENNSYLVANIA,"56,517"
2008_PENNSYLVANIA,"60,096"
2007_PENNSYLVANIA,"58,805"
2006_PENNSYLVANIA,"60,523"
2005_PENNSYLVANIA,"59,678"
2004_PENNSYLVANIA,"58,776"
2003_PENNSYLVANIA,"58,759"
2002_PENNSYLVANIA,"59,484"
2001_PENNSYLVANIA,"61,845"
2000_PENNSYLVANIA,"61,671"
1999_PENNSYLVANIA,"57,085"
1998_PENNSYLVANIA,"60,241"
1997_PENNSYLVANIA,"58,713"
1996_PENNSYLVANIA,"55,796"
1995_PENNSYLVANIA,"56,667"
1994_PENNSYLVANIA,"53,900"
1993_PENNSYLVANIA,"53,188"
1992_PENNSYLVANIA,"52,571"
1991_PENNSYLVANIA,"54,752"
1990_PENNSYLVANIA,"54,199"
1989_PENNSYLVANIA,"56,254"
1988_PENNSYLVANIA,"54,727"
1987_PENNSYLVANIA,"53,909"
1986_PENNSYLVANIA,"52,217"
1985_PENNSYLVANIA,"51,056"
1984_PENNSYLVANIA,"46,966"
2018_RHODE ISLAND,"62,266"
2017_RHODE ISLAND,"68,008"
2016_RHODE ISLAND,"64,383"
2015_RHODE ISLAND,"59,038"
2014_RHODE ISLAND,"62,252"
2013_RHODE ISLAND,"62,420"
2012_RHODE ISLAND,"61,431"
2011_RHODE ISLAND,"54,864"
2010_RHODE ISLAND,"59,582"
2009_RHODE ISLAND,"60,578"
2008_RHODE ISLAND,"62,246"
2007_RHODE ISLAND,"65,814"
2006_RHODE ISLAND,"67,088"
2005_RHODE ISLAND,"63,782"
2004_RHODE ISLAND,"63,879"
2003_RHODE ISLAND,"61,192"
2002_RHODE ISLAND,"59,371"
2001_RHODE ISLAND,"65,007"
2000_RHODE ISLAND,"61,702"
1999_RHODE ISLAND,"64,585"
1998_RHODE ISLAND,"62,821"
1997_RHODE ISLAND,"54,456"
1996_RHODE ISLAND,"59,133"
1995_RHODE ISLAND,"58,037"
1994_RHODE ISLAND,"53,668"
1993_RHODE ISLAND,"57,502"
1992_RHODE ISLAND,"53,538"
1991_RHODE ISLAND,"55,598"
1990_RHODE ISLAND,"59,736"
1989_RHODE ISLAND,"59,066"
1988_RHODE ISLAND,"61,071"
1987_RHODE ISLAND,"59,991"
1986_RHODE ISLAND,"58,212"
1985_RHODE ISLAND,"54,957"
1984_RHODE ISLAND,"49,888"
2018_SOUTH CAROLINA,"57,444"
2017_SOUTH CAROLINA,"56,311"
2016_SOUTH CAROLINA,"56,858"
2015_SOUTH CAROLINA,"49,137"
2014_SOUTH CAROLINA,"47,702"
2013_SOUTH CAROLINA,"47,236"
2012_SOUTH CAROLINA,"48,650"
2011_SOUTH CAROLINA,"44,850"
2010_SOUTH CAROLINA,"48,127"
2009_SOUTH CAROLINA,"48,221"
2008_SOUTH CAROLINA,"49,285"
2007_SOUTH CAROLINA,"53,677"
2006_SOUTH CAROLINA,"49,461"
2005_SOUTH CAROLINA,"51,854"
2004_SOUTH CAROLINA,"51,560"
2003_SOUTH CAROLINA,"52,663"
2002_SOUTH CAROLINA,"52,925"
2001_SOUTH CAROLINA,"53,652"
2000_SOUTH CAROLINA,"54,936"
1999_SOUTH CAROLINA,"55,125"
1998_SOUTH CAROLINA,"51,366"
1997_SOUTH CAROLINA,"53,619"
1996_SOUTH CAROLINA,"55,422"
1995_SOUTH CAROLINA,"47,716"
1994_SOUTH CAROLINA,"50,168"
1993_SOUTH CAROLINA,"44,707"
1992_SOUTH CAROLINA,"48,517"
1991_SOUTH CAROLINA,"49,516"
1990_SOUTH CAROLINA,"53,695"
1989_SOUTH CAROLINA,"46,662"
1988_SOUTH CAROLINA,"52,253"
1987_SOUTH CAROLINA,"53,114"
1986_SOUTH CAROLINA,"48,184"
1985_SOUTH CAROLINA,"44,715"
1984_SOUTH CAROLINA,"46,881"
2018_SOUTH DAKOTA,"59,463"
2017_SOUTH DAKOTA,"58,281"
2016_SOUTH DAKOTA,"60,116"
2015_SOUTH DAKOTA,"58,364"
2014_SOUTH DAKOTA,"56,328"
2013_SOUTH DAKOTA,"58,793"
2012_SOUTH DAKOTA,"54,144"
2011_SOUTH DAKOTA,"52,838"
2010_SOUTH DAKOTA,"52,344"
2009_SOUTH DAKOTA,"53,764"
2008_SOUTH DAKOTA,"60,328"
2007_SOUTH DAKOTA,"56,354"
2006_SOUTH DAKOTA,"56,715"
2005_SOUTH DAKOTA,"55,620"
2004_SOUTH DAKOTA,"54,780"
2003_SOUTH DAKOTA,"54,090"
2002_SOUTH DAKOTA,"53,011"
2001_SOUTH DAKOTA,"56,403"
2000_SOUTH DAKOTA,"53,335"
1999_SOUTH DAKOTA,"54,167"
1998_SOUTH DAKOTA,"50,623"
1997_SOUTH DAKOTA,"46,470"
1996_SOUTH DAKOTA,"47,206"
1995_SOUTH DAKOTA,"48,548"
1994_SOUTH DAKOTA,"49,978"
1993_SOUTH DAKOTA,"47,597"
1992_SOUTH DAKOTA,"46,197"
1991_SOUTH DAKOTA,"44,425"
1990_SOUTH DAKOTA,"45,914"
1989_SOUTH DAKOTA,"47,270"
1988_SOUTH DAKOTA,"45,624"
1987_SOUTH DAKOTA,"44,849"
1986_SOUTH DAKOTA,"43,643"
1985_SOUTH DAKOTA,"40,488"
1984_SOUTH DAKOTA,"44,803"
2018_TENNESSEE,"56,060"
2017_TENNESSEE,"56,587"
2016_TENNESSEE,"53,727"
2015_TENNESSEE,"50,165"
2014_TENNESSEE,"46,415"
2013_TENNESSEE,"45,887"
2012_TENNESSEE,"47,110"
2011_TENNESSEE,"47,306"
2010_TENNESSEE,"44,541"
2009_TENNESSEE,"47,535"
2008_TENNESSEE,"46,417"
2007_TENNESSEE,"50,013"
2006_TENNESSEE,"50,804"
2005_TENNESSEE,"50,792"
2004_TENNESSEE,"50,735"
2003_TENNESSEE,"51,355"
2002_TENNESSEE,"51,831"
2001_TENNESSEE,"50,875"
2000_TENNESSEE,"49,856"
1999_TENNESSEE,"55,216"
1998_TENNESSEE,"52,638"
1997_TENNESSEE,"47,944"
1996_TENNESSEE,"49,227"
1995_TENNESSEE,"47,624"
1994_TENNESSEE,"48,140"
1993_TENNESSEE,"43,075"
1992_TENNESSEE,"42,782"
1991_TENNESSEE,"44,089"
1990_TENNESSEE,"42,216"
1989_TENNESSEE,"44,335"
1988_TENNESSEE,"42,682"
1987_TENNESSEE,"44,908"
1986_TENNESSEE,"40,042"
1985_TENNESSEE,"39,676"
1984_TENNESSEE,"38,739"
2018_TEXAS,"59,785"
2017_TEXAS,"60,740"
2016_TEXAS,"60,844"
2015_TEXAS,"59,856"
2014_TEXAS,"57,201"
2013_TEXAS,"57,254"
2012_TEXAS,"56,896"
2011_TEXAS,"54,879"
2010_TEXAS,"54,554"
2009_TEXAS,"55,699"
2008_TEXAS,"54,353"
2007_TEXAS,"55,911"
2006_TEXAS,"54,068"
2005_TEXAS,"53,391"
2004_TEXAS,"55,166"
2003_TEXAS,"53,747"
2002_TEXAS,"56,196"
2001_TEXAS,"58,093"
2000_TEXAS,"56,456"
1999_TEXAS,"58,491"
1998_TEXAS,"55,251"
1997_TEXAS,"54,891"
1996_TEXAS,"52,875"
1995_TEXAS,"52,588"
1994_TEXAS,"51,696"
1993_TEXAS,"49,296"
1992_TEXAS,"49,177"
1991_TEXAS,"50,003"
1990_TEXAS,"52,747"
1989_TEXAS,"50,756"
1988_TEXAS,"51,086"
1987_TEXAS,"52,419"
1986_TEXAS,"52,996"
1985_TEXAS,"52,988"
1984_TEXAS,"53,148"
2018_UTAH,"77,067"
2017_UTAH,"73,058"
2016_UTAH,"70,613"
2015_UTAH,"70,227"
2014_UTAH,"67,296"
2013_UTAH,"67,986"
2012_UTAH,"63,924"
2011_UTAH,"62,092"
2010_UTAH,"65,443"
2009_UTAH,"68,623"
2008_UTAH,"73,115"
2007_UTAH,"64,987"
2006_UTAH,"68,202"
2005_UTAH,"70,651"
2004_UTAH,"67,791"
2003_UTAH,"67,439"
2002_UTAH,"66,991"
2001_UTAH,"67,309"
2000_UTAH,"69,529"
1999_UTAH,"69,621"
1998_UTAH,"68,400"
1997_UTAH,"66,941"
1996_UTAH,"59,216"
1995_UTAH,"59,877"
1994_UTAH,"60,035"
1993_UTAH,"61,409"
1992_UTAH,"60,257"
1991_UTAH,"50,513"
1990_UTAH,"56,324"
1989_UTAH,"60,229"
1988_UTAH,"53,849"
1987_UTAH,"56,252"
1986_UTAH,"57,644"
1985_UTAH,"56,325"
1984_UTAH,"53,224"
2018_VERMONT,"70,066"
2017_VERMONT,"65,360"
2016_VERMONT,"63,660"
2015_VERMONT,"63,058"
2014_VERMONT,"64,455"
2013_VERMONT,"59,213"
2012_VERMONT,"60,901"
2011_VERMONT,"58,029"
2010_VERMONT,"64,551"
2009_VERMONT,"61,381"
2008_VERMONT,"59,283"
2007_VERMONT,"57,534"
2006_VERMONT,"64,897"
2005_VERMONT,"65,355"
2004_VERMONT,"63,071"
2003_VERMONT,"59,208"
2002_VERMONT,"60,186"
2001_VERMONT,"57,999"
2000_VERMONT,"57,896"
1999_VERMONT,"62,869"
1998_VERMONT,"60,792"
1997_VERMONT,"54,857"
1996_VERMONT,"51,734"
1995_VERMONT,"55,518"
1994_VERMONT,"60,180"
1993_VERMONT,"53,308"
1992_VERMONT,"57,625"
1991_VERMONT,"52,567"
1990_VERMONT,"58,110"
1989_VERMONT,"61,362"
1988_VERMONT,"59,324"
1987_VERMONT,"53,890"
1986_VERMONT,"53,954"
1985_VERMONT,"58,025"
1984_VERMONT,"52,118"
2018_VIRGINIA,"77,151"
2017_VIRGINIA,"73,031"
2016_VIRGINIA,"69,535"
2015_VIRGINIA,"65,169"
2014_VIRGINIA,"70,239"
2013_VIRGINIA,"73,010"
2012_VIRGINIA,"70,818"
2011_VIRGINIA,"70,062"
2010_VIRGINIA,"69,675"
2009_VIRGINIA,"70,981"
2008_VIRGINIA,"72,469"
2007_VIRGINIA,"71,824"
2006_VIRGINIA,"71,312"
2005_VIRGINIA,"66,915"
2004_VIRGINIA,"68,151"
2003_VIRGINIA,"74,977"
2002_VIRGINIA,"69,468"
2001_VIRGINIA,"71,431"
2000_VIRGINIA,"68,964"
1999_VIRGINIA,"69,081"
1998_VIRGINIA,"66,941"
1997_VIRGINIA,"67,226"
1996_VIRGINIA,"62,690"
1995_VIRGINIA,"59,454"
1994_VIRGINIA,"63,281"
1993_VIRGINIA,"62,519"
1992_VIRGINIA,"67,201"
1991_VIRGINIA,"65,156"
1990_VIRGINIA,"65,538"
1989_VIRGINIA,"66,897"
1988_VIRGINIA,"66,814"
1987_VIRGINIA,"63,604"
1986_VIRGINIA,"65,176"
1985_VIRGINIA,"63,446"
1984_VIRGINIA,"61,229"
2018_WASHINGTON,"79,726"
2017_WASHINGTON,"77,256"
2016_WASHINGTON,"73,573"
2015_WASHINGTON,"71,271"
2014_WASHINGTON,"62,714"
2013_WASHINGTON,"64,897"
2012_WASHINGTON,"68,139"
2011_WASHINGTON,"63,610"
2010_WASHINGTON,"64,822"
2009_WASHINGTON,"70,853"
2008_WASHINGTON,"66,210"
2007_WASHINGTON,"70,512"
2006_WASHINGTON,"68,321"
2005_WASHINGTON,"65,280"
2004_WASHINGTON,"66,527"
2003_WASHINGTON,"65,020"
2002_WASHINGTON,"63,243"
2001_WASHINGTON,"60,411"
2000_WASHINGTON,"62,182"
1999_WASHINGTON,"68,749"
1998_WASHINGTON,"73,220"
1997_WASHINGTON,"69,738"
1996_WASHINGTON,"58,637"
1995_WASHINGTON,"58,380"
1994_WASHINGTON,"56,366"
1993_WASHINGTON,"61,184"
1992_WASHINGTON,"59,639"
1991_WASHINGTON,"61,249"
1990_WASHINGTON,"60,005"
1989_WASHINGTON,"62,668"
1988_WASHINGTON,"66,157"
1987_WASHINGTON,"57,928"
1986_WASHINGTON,"58,960"
1985_WASHINGTON,"53,562"
1984_WASHINGTON,"57,748"
2018_WEST VIRGINIA,"50,573"
2017_WEST VIRGINIA,"46,499"
2016_WEST VIRGINIA,"46,412"
2015_WEST VIRGINIA,"45,389"
2014_WEST VIRGINIA,"41,993"
2013_WEST VIRGINIA,"43,449"
2012_WEST VIRGINIA,"47,721"
2011_WEST VIRGINIA,"46,794"
2010_WEST VIRGINIA,"49,372"
2009_WEST VIRGINIA,"47,504"
2008_WEST VIRGINIA,"44,420"
2007_WEST VIRGINIA,"51,101"
2006_WEST VIRGINIA,"47,965"
2005_WEST VIRGINIA,"46,976"
2004_WEST VIRGINIA,"44,473"
